doc_id,doc_type,doc_number,doc_year,doc_name,doc_summary,article_number,chunck_id,text_original,text_book,text_title,text_chapter,text_section,tags_array,tags
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),31,lei_13146_2015_art_31,"Artigo 31. A pessoa com deficiência tem direito à moradia digna, no seio da família natural ou substituta, com seu cônjuge ou companheiro ou desacompanhada, ou em moradia para a vida independente da pessoa com deficiência, ou, ainda, em residência inclusiva. § 1º O poder público adotará programas e ações estratégicas para apoiar a criação e a manutenção de moradia para a vida independente da pessoa com deficiência. § 2º A proteção integral na modalidade de residência inclusiva será prestada no âmbito do Suas à pessoa com deficiência em situação de dependência que não disponha de condições de autossustentabilidade, com vínculos familiares fragilizados ou rompidos.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo V - Do direito à moradia,,"[""moradia"", ""vida independente"", ""residência inclusiva"", ""família"", ""habitação""]","moradia, vida independente, residência inclusiva, família, habitação"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),32,lei_13146_2015_art_32,"Artigo 32. Nos programas habitacionais, públicos ou subsidiados com recursos públicos, a pessoa com deficiência ou o seu responsável goza de prioridade na aquisição de imóvel para moradia própria, observado o seguinte: I - reserva de, no mínimo, 3% (três por cento) das unidades habitacionais para pessoa com deficiência; II - (VETADO); III - em caso de edificação multifamiliar, garantia de acessibilidade nas áreas de uso comum e nas unidades habitacionais no piso térreo e de acessibilidade ou de adaptação razoável nos demais pisos; IV - disponibilização de equipamentos urbanos comunitários acessíveis; V - elaboração de especificações técnicas no projeto que permitam a instalação de elevadores. § 1º O direito à prioridade, previsto no caput deste artigo, será reconhecido à pessoa com deficiência beneficiária apenas uma vez. § 2º Nos programas habitacionais públicos, os critérios de financiamento devem ser compatíveis com os rendimentos da pessoa com deficiência ou de sua família. § 3º Caso não haja pessoa com deficiência interessada nas unidades habitacionais reservadas por força do disposto no inciso I do caput deste artigo, as unidades não utilizadas serão disponibilizadas às demais pessoas.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo V - Do direito à moradia,,"[""habitação"", ""programas habitacionais"", ""reserva 3%"", ""acessibilidade"", ""prioridade""]","habitação, programas habitacionais, reserva 3%, acessibilidade, prioridade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),33,lei_13146_2015_art_33,"Artigo 33. Ao poder público compete:I - adotar as providências necessárias para o cumprimento do disposto nos arts. 31 e 32 desta Lei; e II - divulgar, para os agentes interessados e beneficiários, a política habitacional prevista nas legislações federal, estaduais, distrital e municipais, com ênfase nos dispositivos sobre acessibilidade.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo V - Do direito à moradia,,"[""poder público"", ""moradia"", ""política habitacional"", ""acessibilidade"", ""divulgação""]","poder público, moradia, política habitacional, acessibilidade, divulgação"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),34,lei_13146_2015_art_34,"Artigo 34. A pessoa com deficiência tem direito ao trabalho de sua livre escolha e aceitação, em ambiente acessível e inclusivo, em igualdade de oportunidades com as demais pessoas. § 1º As pessoas jurídicas de direito público, privado ou de qualquer natureza são obrigadas a garantir ambientes de trabalho acessíveis e inclusivos. § 2º A pessoa com deficiência tem direito, em igualdade de oportunidades com as demais pessoas, a condições justas e favoráveis de trabalho, incluindo igual remuneração por trabalho de igual valor. § 3º É vedada restrição ao trabalho da pessoa com deficiência e qualquer discriminação em razão de sua condição, inclusive nas etapas de recrutamento, seleção, contratação, admissão, exames admissional e periódico, permanência no emprego, ascensão profissional e reabilitação profissional, bem como exigência de aptidão plena. § 4º A pessoa com deficiência tem direito à participação e ao acesso a cursos, treinamentos, educação continuada, planos de carreira, promoções, bonificações e incentivos profissionais oferecidos pelo empregador, em igualdade de oportunidades com os demais empregados. § 5º É garantida aos trabalhadores com deficiência acessibilidade em cursos de formação e de capacitação.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VI - Do direito ao trabalho,Seção I - Disposições Gerais,"[""trabalho"", ""emprego"", ""acessibilidade"", ""igualdade de oportunidades"", ""ambiente inclusivo""]","trabalho, emprego, acessibilidade, igualdade de oportunidades, ambiente inclusivo"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),35,lei_13146_2015_art_35,"Artigo 35. É finalidade primordial das políticas públicas de trabalho e emprego promover e garantir condições de acesso e de permanência da pessoa com deficiência no campo de trabalho. Parágrafo único. Os programas de estímulo ao empreendedorismo e ao trabalho autônomo, incluídos o cooperativismo e o associativismo, devem prever a participação da pessoa com deficiência e a disponibilização de linhas de crédito, quando necessárias.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VI - Do direito ao trabalho,Seção I - Disposições Gerais,"[""políticas públicas trabalho"", ""acesso permanência"", ""empreendedorismo"", ""cooperativismo"", ""emprego""]","políticas públicas trabalho, acesso permanência, empreendedorismo, cooperativismo, emprego"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),36,lei_13146_2015_art_36,"Artigo 36. O poder público deve implementar serviços e programas completos de habilitação profissional e de reabilitação profissional para que a pessoa com deficiência possa ingressar, continuar ou retornar ao campo do trabalho, respeitados sua livre escolha, sua vocação e seu interesse. § 1º Equipe multidisciplinar indicará, com base em critérios previstos no § 1º do art. 2º desta Lei, programa de habilitação ou de reabilitação que possibilite à pessoa com deficiência restaurar sua capacidade e habilidade profissional ou adquirir novas capacidades e habilidades de trabalho. § 2º A habilitação profissional corresponde ao processo destinado a propiciar à pessoa com deficiência aquisição de conhecimentos, habilidades e aptidões para exercício de profissão ou de ocupação, permitindo nível suficiente de desenvolvimento profissional para ingresso no campo de trabalho. § 3º Os serviços de habilitação profissional, de reabilitação profissional e de educação profissional devem ser dotados de recursos necessários para atender a toda pessoa com deficiência, independentemente de sua característica específica, a fim de que ela possa ser capacitada para trabalho que lhe seja adequado e ter perspectivas de obtê-lo, de conservá-lo e de nele progredir. § 4º Os serviços de habilitação profissional, de reabilitação profissional e de educação profissional deverão ser oferecidos em ambientes acessíveis e inclusivos. § 5º A habilitação profissional e a reabilitação profissional devem ocorrer articuladas com as redes públicas e privadas, especialmente de saúde, de ensino e de assistência social, em todos os níveis e modalidades, em entidades de formação profissional ou diretamente com o empregador. § 6º A habilitação profissional pode ocorrer em empresas por meio de prévia formalização do contrato de emprego da pessoa com deficiência, que será considerada para o cumprimento da reserva de vagas prevista em lei, desde que por tempo determinado e concomitante com a inclusão profissional na empresa, observado o disposto em regulamento. § 7º A habilitação profissional e a reabilitação profissional atenderão à pessoa com deficiência.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VI - Do direito ao trabalho,Seção II - Da Habilitação Profissional e Reabilitação Profissional,"[""habilitação profissional"", ""reabilitação profissional"", ""inclusão laboral"", ""multidisciplinar"", ""trabalho""]","habilitação profissional, reabilitação profissional, inclusão laboral, multidisciplinar, trabalho"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),37,lei_13146_2015_art_37,"Artigo 37. Constitui modo de inclusão da pessoa com deficiência no trabalho a colocação competitiva, em igualdade de oportunidades com as demais pessoas, nos termos da legislação trabalhista e previdenciária, na qual devem ser atendidas as regras de acessibilidade, o fornecimento de recursos de tecnologia assistiva e a adaptação razoável no ambiente de trabalho. Parágrafo único. A colocação competitiva da pessoa com deficiência pode ocorrer por meio de trabalho com apoio, observadas as seguintes diretrizes: I - prioridade no atendimento à pessoa com deficiência com maior dificuldade de inserção no campo de trabalho; II - provisão de suportes individualizados que atendam a necessidades específicas da pessoa com deficiência, inclusive a disponibilização de recursos de tecnologia assistiva, de agente facilitador e de apoio no ambiente de trabalho; III - respeito ao perfil vocacional e ao interesse da pessoa com deficiência apoiada; IV - oferta de aconselhamento e de apoio aos empregadores, com vistas à definição de estratégias de inclusão e de superação de barreiras, inclusive atitudinais; V - realização de avaliações periódicas; VI - articulação intersetorial das políticas públicas; VII - possibilidade de participação de organizações da sociedade civil.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VI - Do direito ao trabalho,Seção III - Da Inclusão da Pessoa com Deficiência no Trabalho,"[""colocação competitiva"", ""trabalho"", ""adaptação razoável"", ""tecnologia assistiva"", ""inclusão laboral""]","colocação competitiva, trabalho, adaptação razoável, tecnologia assistiva, inclusão laboral"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),38,lei_13146_2015_art_38,"Artigo 38. A entidade contratada para a realização de processo seletivo público ou privado para cargo, função ou emprego está obrigada à observância do disposto nesta Lei e em outras normas de acessibilidade vigentes.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VI - Do direito ao trabalho,Seção III - Da Inclusão da Pessoa com Deficiência no Trabalho,"[""processo seletivo"", ""acessibilidade"", ""concurso público"", ""normas de acessibilidade""]","processo seletivo, acessibilidade, concurso público, normas de acessibilidade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),39,lei_13146_2015_art_39,"Artigo 39. Os serviços, os programas, os projetos e os benefícios no âmbito da política pública de assistência social à pessoa com deficiência e sua família têm como objetivo a garantia da segurança de renda, da acolhida, da habilitação e da reabilitação, do desenvolvimento da autonomia e da convivência familiar e comunitária, para a promoção do acesso a direitos e da plena participação social. § 1º A assistência social à pessoa com deficiência, nos termos do caput deste artigo, deve envolver conjunto articulado de serviços do âmbito da Proteção Social Básica e da Proteção Social Especial, ofertados pelo Suas, para a garantia de seguranças fundamentais no enfrentamento de situações de vulnerabilidade e de risco, por fragilização de vínculos e ameaça ou violação de direitos. § 2º Os serviços socioassistenciais destinados à pessoa com deficiência em situação de dependência deverão contar com cuidadores sociais para prestar-lhe cuidados básicos e instrumentais.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VII - Do direito à assistência social,,"[""assistência social"", ""segurança de renda"", ""autonomia"", ""convivência familiar"", ""política pública""]","assistência social, segurança de renda, autonomia, convivência familiar, política pública"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),40,lei_13146_2015_art_40,"Artigo 40. É assegurado à pessoa com deficiência que não possua meios para prover sua subsistência nem de tê-la provida por sua família o benefício mensal de 1 (um) salário-mínimo, nos termos da Lei nº 8.742, de 7 de dezembro de 1993 .",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VII - Do direito à assistência social,,"[""BPC"", ""benefício assistencial"", ""subsistência"", ""LOAS"", ""renda""]","BPC, benefício assistencial, subsistência, LOAS, renda"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),41,lei_13146_2015_art_41,"Artigo 41. A pessoa com deficiência segurada do Regime Geral de Previdência Social (RGPS) tem direito à aposentadoria nos termos da Lei Complementar nº 142, de 8 de maio de 2013 .",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo VIII - Do direito à previdência social,,"[""aposentadoria"", ""RGPS"", ""previdência social"", ""deficiência"", ""LC 142/2013""]","aposentadoria, RGPS, previdência social, deficiência, LC 142/2013"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),42,lei_13146_2015_art_42,"Artigo 42. A pessoa com deficiência tem direito à cultura, ao esporte, ao turismo e ao lazer em igualdade de oportunidades com as demais pessoas, sendo-lhe garantido o acesso: I - a bens culturais em formato acessível; II - a programas de televisão, cinema, teatro e outras atividades culturais e desportivas em formato acessível; e III - a monumentos e locais de importância cultural e a espaços que ofereçam serviços ou eventos culturais e esportivos. § 1º É vedada a recusa de oferta de obra intelectual em formato acessível à pessoa com deficiência, sob qualquer argumento, inclusive sob a alegação de proteção dos direitos de propriedade intelectual. § 2º O poder público deve adotar soluções destinadas à eliminação, à redução ou à superação de barreiras para a promoção do acesso a todo patrimônio cultural, observadas as normas de acessibilidade, ambientais e de proteção do patrimônio histórico e artístico nacional. § 3º O poder público incentivará que museus, exposições, monumentos, exibições e galerias empreguem técnicas de comunicação aumentativa e alternativa para a acessibilidade de pessoas com necessidades complexas de comunicação.",Livro I - Parte geral,Título II - Dos direitos fundamentais,"Capítulo IX - Do direito à cultura, ao esporte, ao turismo e ao lazer",,"[""cultura esporte lazer turismo"", ""formatos acessíveis"", ""igualdade de oportunidades"", ""acessibilidade""]","cultura esporte lazer turismo, formatos acessíveis, igualdade de oportunidades, acessibilidade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),43,lei_13146_2015_art_43,"Artigo 43. O poder público deve promover a participação da pessoa com deficiência em atividades artísticas, intelectuais, culturais, esportivas e recreativas, com vistas ao seu protagonismo, devendo: I - incentivar a provisão de instrução, de treinamento e de recursos adequados, em igualdade de oportunidades com as demais pessoas; II - assegurar acessibilidade nos locais de eventos e nos serviços prestados por pessoa ou entidade envolvida na organização das atividades de que trata este artigo; e III - assegurar a participação da pessoa com deficiência em jogos e atividades recreativas, esportivas, de lazer, culturais e artísticas, inclusive no sistema escolar, em igualdade de condições com as demais pessoas.",Livro I - Parte geral,Título II - Dos direitos fundamentais,"Capítulo IX - Do direito à cultura, ao esporte, ao turismo e ao lazer",,"[""cultura"", ""esporte"", ""participação protagonismo"", ""acessibilidade"", ""poder público""]","cultura, esporte, participação protagonismo, acessibilidade, poder público"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),44,lei_13146_2015_art_44,"Artigo 44. Nos teatros, cinemas, auditórios, estádios, ginásios de esporte, locais de espetáculos e de conferências e similares, serão reservados espaços livres e assentos para a pessoa com deficiência, de acordo com a capacidade de lotação da edificação, observado o disposto em regulamento. § 1º Os espaços e assentos a que se refere este artigo devem ser distribuídos pelo recinto em locais diversos, de boa visibilidade, em todos os setores, próximos aos corredores, devidamente sinalizados, evitando-se áreas segregadas de público e obstrução das saídas, em conformidade com as normas de acessibilidade. § 2º No caso de não haver comprovada procura pelos assentos reservados, esses podem, excepcionalmente, ser ocupados por pessoas sem deficiência ou que não tenham mobilidade reduzida, observado o disposto em regulamento. § 3º Os espaços e assentos a que se refere este artigo devem situar-se em locais que garantam a acomodação de, no mínimo, 1 (um) acompanhante da pessoa com deficiência ou com mobilidade reduzida, resguardado o direito de se acomodar proximamente a grupo familiar e comunitário. § 4º Nos locais referidos no caput deste artigo, deve haver, obrigatoriamente, rotas de fuga e saídas de emergência acessíveis, conforme padrões das normas de acessibilidade, a fim de permitir a saída segura da pessoa com deficiência ou com mobilidade reduzida, em caso de emergência. § 5º Todos os espaços das edificações previstas no caput deste artigo devem atender às normas de acessibilidade em vigor. § 6º As salas de cinema devem oferecer, em todas as sessões, recursos de acessibilidade para a pessoa com deficiência. § 7º O valor do ingresso da pessoa com deficiência não poderá ser superior ao valor cobrado das demais pessoas.",Livro I - Parte geral,Título II - Dos direitos fundamentais,"Capítulo IX - Do direito à cultura, ao esporte, ao turismo e ao lazer",,"[""espaços culturais esportivos"", ""assentos reservados"", ""acessibilidade"", ""locais de espetáculo""]","espaços culturais esportivos, assentos reservados, acessibilidade, locais de espetáculo"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),45,lei_13146_2015_art_45,"Artigo 45. Os hotéis, pousadas e similares devem ser construídos observando-se os princípios do desenho universal, além de adotar todos os meios de acessibilidade, conforme legislação em vigor.  § 1º Os estabelecimentos já existentes deverão disponibilizar, pelo menos, 10% (dez por cento) de seus dormitórios acessíveis, garantida, no mínimo, 1 (uma) unidade acessível. § 2º Os dormitórios mencionados no § 1º deste artigo deverão ser localizados em rotas acessíveis. § 3º Os meios de hospedagem já existentes que, por impossibilidade técnica decorrente de riscos estruturais da edificação, não possam cumprir o percentual estipulado no § 1º deste artigo, ficam dispensados dessa exigência mediante comprovação por laudo técnico estrutural, que deverá ser renovado a cada 5 (cinco) anos.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""hotelaria"", ""acessibilidade"", ""desenho universal"", ""dormitórios acessíveis"", ""turismo""]","hotelaria, acessibilidade, desenho universal, dormitórios acessíveis, turismo"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),46,lei_13146_2015_art_46,"Artigo 46. O direito ao transporte e à mobilidade da pessoa com deficiência ou com mobilidade reduzida será assegurado em igualdade de oportunidades com as demais pessoas, por meio de identificação e de eliminação de todos os obstáculos e barreiras ao seu acesso. § 1º Para fins de acessibilidade aos serviços de transporte coletivo terrestre, aquaviário e aéreo, em todas as jurisdições, consideram-se como integrantes desses serviços os veículos, os terminais, as estações, os pontos de parada, o sistema viário e a prestação do serviço. § 2º São sujeitas ao cumprimento das disposições desta Lei, sempre que houver interação com a matéria nela regulada, a outorga, a concessão, a permissão, a autorização, a renovação ou a habilitação de linhas e de serviços de transporte coletivo. § 3º Para colocação do símbolo internacional de acesso nos veículos, as empresas de transporte coletivo de passageiros dependem da certificação de acessibilidade emitida pelo gestor público responsável pela prestação do serviço.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""transporte"", ""mobilidade"", ""acessibilidade"", ""barreiras"", ""eliminação obstáculos""]","transporte, mobilidade, acessibilidade, barreiras, eliminação obstáculos"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),47,lei_13146_2015_art_47,"Artigo 47. Em todas as áreas de estacionamento aberto ao público, de uso público ou privado de uso coletivo e em vias públicas, devem ser reservadas vagas próximas aos acessos de circulação de pedestres, devidamente sinalizadas, para veículos que transportem pessoa com deficiência com comprometimento de mobilidade, desde que devidamente identificados. § 1º As vagas a que se refere o caput deste artigo devem equivaler a 2% (dois por cento) do total, garantida, no mínimo, 1 (uma) vaga devidamente sinalizada e com as especificações de desenho e traçado de acordo com as normas técnicas vigentes de acessibilidade. § 2º Os veículos estacionados nas vagas reservadas devem exibir, em local de ampla visibilidade, a credencial de beneficiário, a ser confeccionada e fornecida pelos órgãos de trânsito, que disciplinarão suas características e condições de uso. § 3º A utilização indevida das vagas de que trata este artigo sujeita os infratores às sanções previstas no inciso XVII do art. 181 da Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro). § 3º A utilização indevida das vagas de que trata este artigo sujeita os infratores às sanções previstas no inciso XX do art. 181 da Lei nº 9.503, de 23 de setembro de 1997 (Código de Trânsito Brasileiro). § 4º A credencial a que se refere o § 2º deste artigo é vinculada à pessoa com deficiência que possui comprometimento de mobilidade e é válida em todo o território nacional.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""estacionamento"", ""vagas reservadas"", ""mobilidade reduzida"", ""acessibilidade"", ""identificação""]","estacionamento, vagas reservadas, mobilidade reduzida, acessibilidade, identificação"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),48,lei_13146_2015_art_48,"Artigo 48. Os veículos de transporte coletivo terrestre, aquaviário e aéreo, as instalações, as estações, os portos e os terminais em operação no País devem ser acessíveis, de forma a garantir o seu uso por todas as pessoas. § 1º Os veículos e as estruturas de que trata o caput deste artigo devem dispor de sistema de comunicação acessível que disponibilize informações sobre todos os pontos do itinerário. § 2º São asseguradas à pessoa com deficiência prioridade e segurança nos procedimentos de embarque e de desembarque nos veículos de transporte coletivo, de acordo com as normas técnicas. § 3º Para colocação do símbolo internacional de acesso nos veículos, as empresas de transporte coletivo de passageiros dependem da certificação de acessibilidade emitida pelo gestor público responsável pela prestação do serviço.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""transporte coletivo"", ""acessibilidade"", ""comunicação acessível"", ""frota"", ""infraestrutura""]","transporte coletivo, acessibilidade, comunicação acessível, frota, infraestrutura"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),49,lei_13146_2015_art_49,"Artigo 49. As empresas de transporte de fretamento e de turismo, na renovação de suas frotas, são obrigadas ao cumprimento do disposto nos arts. 46 e 48 desta Lei.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""transporte fretamento turismo"", ""frota acessível"", ""renovação"", ""acessibilidade""]","transporte fretamento turismo, frota acessível, renovação, acessibilidade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),50,lei_13146_2015_art_50,"Artigo 50. O poder público incentivará a fabricação de veículos acessíveis e a sua utilização como táxis e vans , de forma a garantir o seu uso por todas as pessoas.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""táxi van"", ""veículos acessíveis"", ""incentivo público"", ""mobilidade"", ""fabricação""]","táxi van, veículos acessíveis, incentivo público, mobilidade, fabricação"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),51,lei_13146_2015_art_51,Artigo 51. As frotas de empresas de táxi devem reservar 10% (dez por cento) de seus veículos acessíveis à pessoa com deficiência. § 1º É proibida a cobrança diferenciada de tarifas ou de valores adicionais pelo serviço de táxi prestado à pessoa com deficiência. § 2º O poder público é autorizado a instituir incentivos fiscais com vistas a possibilitar a acessibilidade dos veículos a que se refere o caput deste artigo.,Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""táxi"", ""frota acessível"", ""reserva 10%"", ""tarifa igualitária"", ""acessibilidade""]","táxi, frota acessível, reserva 10%, tarifa igualitária, acessibilidade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),52,lei_13146_2015_art_52,"Artigo 52. As locadoras de veículos são obrigadas a oferecer 1 (um) veículo adaptado para uso de pessoa com deficiência, a cada conjunto de 20 (vinte) veículos de sua frota. Parágrafo único. O veículo adaptado deverá ter, no mínimo, câmbio automático, direção hidráulica, vidros elétricos e comandos manuais de freio e de embreagem.",Livro I - Parte geral,Título II - Dos direitos fundamentais,Capítulo X - Do direito ao transporte e à mobilidade,,"[""locadora"", ""veículo adaptado"", ""acessibilidade"", ""câmbio automático"", ""mobilidade""]","locadora, veículo adaptado, acessibilidade, câmbio automático, mobilidade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),53,lei_13146_2015_art_53,Artigo 53. A acessibilidade é direito que garante à pessoa com deficiência ou com mobilidade reduzida viver de forma independente e exercer seus direitos de cidadania e de participação social.,Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""acessibilidade"", ""vida independente"", ""cidadania"", ""participação social""]","acessibilidade, vida independente, cidadania, participação social"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),54,lei_13146_2015_art_54,"Artigo 54. São sujeitas ao cumprimento das disposições desta Lei e de outras normas relativas à acessibilidade, sempre que houver interação com a matéria nela regulada: I - a aprovação de projeto arquitetônico e urbanístico ou de comunicação e informação, a fabricação de veículos de transporte coletivo, a prestação do respectivo serviço e a execução de qualquer tipo de obra, quando tenham destinação pública ou coletiva; II - a outorga ou a renovação de concessão, permissão, autorização ou habilitação de qualquer natureza; III - a aprovação de financiamento de projeto com utilização de recursos públicos, por meio de renúncia ou de incentivo fiscal, contrato, convênio ou instrumento congênere; e IV - a concessão de aval da União para obtenção de empréstimo e de financiamento internacionais por entes públicos ou privados.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""normas de acessibilidade"", ""projetos arquitetônicos"", ""obras"", ""financiamento público""]","normas de acessibilidade, projetos arquitetônicos, obras, financiamento público"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),55,lei_13146_2015_art_55,"Artigo 55. A concepção e a implantação de projetos que tratem do meio físico, de transporte, de informação e comunicação, inclusive de sistemas e tecnologias da informação e comunicação, e de outros serviços, equipamentos e instalações abertos ao público, de uso público ou privado de uso coletivo, tanto na zona urbana como na rural, devem atender aos princípios do desenho universal, tendo como referência as normas de acessibilidade. § 1º O desenho universal será sempre tomado como regra de caráter geral. § 2º Nas hipóteses em que comprovadamente o desenho universal não possa ser empreendido, deve ser adotada adaptação razoável. § 3º Caberá ao poder público promover a inclusão de conteúdos temáticos referentes ao desenho universal nas diretrizes curriculares da educação profissional e tecnológica e do ensino superior e na formação das carreiras de Estado. § 4º Os programas, os projetos e as linhas de pesquisa a serem desenvolvidos com o apoio de organismos públicos de auxílio à pesquisa e de agências de fomento deverão incluir temas voltados para o desenho universal. § 5º Desde a etapa de concepção, as políticas públicas deverão considerar a adoção do desenho universal.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""desenho universal"", ""projetos"", ""TIC"", ""transporte"", ""meio físico""]","desenho universal, projetos, TIC, transporte, meio físico"
